Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
LAZIOUSDT,490,614861052.15,188981.49,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",80,4,95.0,"[('Alcista', 2), ('Alcista', 30), ('Bajista', 76)]",0,0,0,0,41,0.791,1.222,0.876,253.88,21.23,232.64840182648402,109,117,2025-09-23 17:59:59.999,0.844,2025-09-18 17:59:59.999,0.962,Bajista,4,Bajista,6,21.052631578947384,13.436462778568062,4.0,Sobre-venta-D
CHESSUSDT,490,9800309563.9,30896263.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",99,4,95.96,"[('Alcista', 8), ('Alcista', 204), ('Alcista', 234)]",0,3,0,0,54,0.0623,0.0923,0.06675,317.83,33.78,284.04494382022466,109,111,2025-09-22 17:59:59.999,0.06013,2025-09-21 17:59:59.999,0.07233,Bajista,9,Bajista,9,27.733556765814832,16.43625192012291,6.0,Sobre-venta-D
ADXUSDT,490,5068282240.0,1950532.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",110,4,96.36,"[('Bajista', 74), ('Bajista', 75), ('Alcista', 248)]",0,0,0,0,46,0.1001,0.1553,0.1127,172.58,36.11,136.4685004436557,103,115,2025-09-23 17:59:59.999,0.1078,2025-09-21 17:59:59.999,0.1242,Alcista,61,Bajista,12,19.291338582677113,11.492620799449215,4.0,Sobre-venta
AUCTIONUSDT,490,241111446.14000002,124041.36,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",90,2,97.78,"[('Alcista', 184), ('Alcista', 185)]",0,0,0,3,34,9.24,12.8,9.0,659.0,22.11,636.8888888888889,115,98,2025-09-15 17:59:59.999,9.35,2025-09-21 17:59:59.999,10.55,Bajista,178,Bajista,3,20.51282051282052,16.06837606837608,3.0,Sobre-venta-D
MOVRUSDT,490,153785460.96100003,129199.243,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,1,99.01,"[('Alcista', 247)]",0,2,0,0,39,5.329,7.96,5.686,264.93,25.73,239.20154766092156,113,108,2025-09-22 17:59:59.999,5.146,2025-09-21 17:59:59.999,6.168,Bajista,24,Bajista,11,47.28546409807354,32.194979568009344,5.0,Neutro
CITYUSDT,490,476598845.85,390215.56,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",64,5,92.19,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 259)]",0,0,0,0,41,0.856,1.376,0.96,294.48,25.21,269.27083333333337,114,118,2025-09-22 17:59:59.999,0.942,2025-09-19 17:59:59.999,1.096,Bajista,4,Bajista,5,10.344827586206897,9.369557645419716,4.0,Sobre-venta
ENSUSDT,490,414743065.76000005,200976.85,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",113,5,95.58,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 30)]",0,0,0,3,24,21.5,32.21,21.11,139.46,43.63,95.83135954523924,111,103,2025-09-22 17:59:59.999,19.65,2025-09-18 17:59:59.999,24.66,Bajista,3,Bajista,6,26.07142857142858,24.10714285714286,3.0,Neutro
QIUSDT,490,53639419237.0,170105881.0,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'Doji']",105,7,93.33,"[('Bajista', 5), ('Bajista', 6), ('Bajista', 75)]",1,0,5,0,54,0.00664,0.00849,0.00903,214.73,38.21,176.52270210409748,106,98,2025-09-22 17:59:59.999,0.00813,2025-09-23 17:59:59.999,0.01089,Alcista,8,Alcista,9,40.89068825910931,36.70715249662615,6.0,Neutro
PORTOUSDT,490,437438522.22,177106.56,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",83,6,92.77,"[('Bajista', 46), ('Bajista', 47), ('Alcista', 279)]",0,0,0,0,40,0.804,1.448,0.998,236.57,30.36,206.2124248496994,103,125,2025-09-22 17:59:59.999,0.961,2025-09-23 17:59:59.999,1.048,Alcista,20,Bajista,5,28.24427480916031,19.847328244274816,3.0,Sobre-venta-D
POWRUSDT,490,4221777818.0,1367889.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",87,1,98.85,"[('Alcista', 4)]",0,0,0,3,24,0.1524,0.2032,0.1505,179.07,17.21,161.86046511627904,113,111,2025-09-22 17:59:59.999,0.1444,2025-09-18 17:59:59.999,0.1678,Bajista,11,Bajista,6,20.19867549668872,15.673289183222948,6.0,Sobre-venta-D
JASMYUSDT,490,360179635480.69995,119447401.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",103,7,93.2,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,3,24,0.01361,0.02081,0.01298,355.55,36.67,318.8751926040062,116,104,2025-09-22 17:59:59.999,0.01214,2025-09-18 17:59:59.999,0.01507,Bajista,11,Bajista,6,23.79603399433429,21.152030217186056,1.0,Neutro
AMPUSDT,490,479212368569.0,109177466.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",70,1,98.57,"[('Alcista', 4)]",0,1,0,2,24,0.003169,0.004393,0.003204,352.56,14.04,338.51435705368294,114,123,2025-09-22 17:59:59.999,0.003089,2025-09-18 17:59:59.999,0.003526,Bajista,220,Bajista,6,19.039735099337694,14.569536423841043,4.0,Sobre-venta
PYRUSDT,490,592836443.561,1667508.335,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",90,7,92.22,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 204)]",0,0,0,0,51,0.902,1.322,0.976,617.21,20.08,597.1311475409838,105,108,2025-09-16 17:59:59.999,1.057,2025-09-17 17:59:59.999,1.183,Bajista,6,Bajista,4,12.913907284768184,7.720833914629645,4.0,Sobre-venta
ALCXUSDT,490,31521205.973800004,25014.8827,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",99,7,92.93,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 76)]",0,2,0,0,46,8.42,11.29,8.76,291.55,25.68,265.86757990867585,105,104,2025-09-23 17:59:59.999,8.3,2025-09-13 17:59:59.999,10.28,Bajista,4,Bajista,6,23.2323232323232,16.082702020201978,6.0,Sobre-venta-D
SANTOSUSDT,490,635270117.8399999,182864.41,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",72,3,95.83,"[('Alcista', 1), ('Alcista', 25), ('Alcista', 280)]",0,1,0,0,22,1.722,3.635,1.797,362.99,8.85,354.1457985531442,111,117,2025-09-22 17:59:59.999,1.7,2025-09-20 17:59:59.999,1.938,Bajista,37,Bajista,5,40.7563025210084,35.854341736694685,5.0,Neutro
BICOUSDT,490,5753476394.35,17611789.35,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,5,95.05,"[('Alcista', 233), ('Alcista', 234), ('Alcista', 247)]",0,3,0,0,21,0.0913,0.1363,0.0948,627.74,18.99,608.7552742616033,114,110,2025-09-22 17:59:59.999,0.0885,2025-09-21 17:59:59.999,0.1076,Bajista,27,Bajista,3,31.65829145728643,25.293132328308236,1.0,Neutro
FLUXUSDT,490,2307019460.0099998,2055678.38,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",101,2,98.02,"[('Alcista', 9), ('Alcista', 259)]",0,0,0,3,21,0.1898,0.2854,0.1882,476.04,12.17,463.86822529224224,111,105,2025-09-22 17:59:59.999,0.1745,2025-09-21 17:59:59.999,0.2045,Bajista,250,Bajista,6,25.897920604914965,19.164670603375573,6.0,Sobre-venta-D
FXSUSDT,490,669144420.1999999,1081021.4,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",125,5,96.0,"[('Alcista', 1), ('Bajista', 72), ('Bajista', 76)]",0,0,0,3,24,2.467,4.076,2.431,115.22,85.56,29.65857671740025,111,107,2025-09-22 17:59:59.999,2.328,2025-09-21 17:59:59.999,2.701,Bajista,3,Bajista,6,14.630681818181843,13.860390994342445,6.0,Sobre-venta
VOXELUSDT,490,19489377747.800003,8777491.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",87,5,94.25,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 8)]",0,1,0,0,12,0.0503,0.1002,0.0535,478.69,62.43,416.2616822429907,110,103,2025-09-22 17:59:59.999,0.0495,2025-09-13 17:59:59.999,0.1002,Bajista,6,Bajista,6,7.889546351084807,7.297830374753448,6.0,Sobre-venta
HIGHUSDT,490,2157823707.156,774233.257,"['N/A', 'Estrella_Fug', 'N/A', 'Doji', 'N/A']",88,7,92.05,"[('Alcista', 1), ('Bajista', 158), ('Alcista', 280)]",0,1,0,2,24,0.49,0.704,0.496,1869.35,31.65,1837.7016129032259,111,104,2025-09-22 17:59:59.999,0.469,2025-09-21 17:59:59.999,0.571,Bajista,6,Bajista,4,20.1492537313433,16.666666666666657,3.0,Sobre-venta-D
CVXUSDT,490,607269699.268,497152.048,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",99,7,92.93,"[('Alcista', 1), ('Alcista', 57), ('Bajista', 75)]",0,3,0,0,24,3.28,6.238,3.419,138.43,58.47,79.96490201813391,110,116,2025-09-22 17:59:59.999,3.22,2025-09-21 17:59:59.999,3.98,Alcista,77,Bajista,3,23.80497131931167,18.075552688766525,2.0,Sobre-venta-D
PEOPLEUSDT,490,309074403095.4,158200133.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,3,96.88,"[('Alcista', 1), ('Bajista', 159), ('Alcista', 280)]",0,2,0,0,51,0.01675,0.02588,0.01717,738.67,43.33,695.3407105416424,112,115,2025-09-19 17:59:59.999,0.01976,2025-09-21 17:59:59.999,0.02076,Bajista,3,Bajista,6,10.354609929078034,6.784523241732682,3.0,Sobre-venta
SPELLUSDT,490,3400167456017.0,1436360925.0,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",88,3,96.59,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 235)]",0,1,0,0,50,0.0004433,0.0006258,0.000458,355.98,17.25,338.7336244541484,110,111,2025-09-22 17:59:59.999,0.0004216,2025-09-21 17:59:59.999,0.000507,Bajista,206,Bajista,6,31.70731707317074,29.761904761904777,3.0,Neutro
JOEUSDT,490,3294035040.8599997,9197604.85,"['N/A', 'Cuerpo_Lleno', 'Hang_Man', 'N/A', 'N/A']",108,5,95.37,"[('Alcista', 234), ('Alcista', 239), ('Alcista', 248)]",1,0,2,0,54,0.1419,0.1984,0.1829,256.97,32.26,224.71295790049209,111,106,2025-09-22 17:59:59.999,0.161,2025-09-23 17:59:59.999,0.195,Alcista,9,Alcista,1,39.13043478260871,34.50600590188694,6.0,Neutro
ACHUSDT,490,146158253879.0,65832645.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,0,100.0,[],0,0,0,3,24,0.01875,0.03171,0.01834,219.47,22.03,197.43729552889863,114,101,2025-09-22 17:59:59.999,0.0174,2025-09-21 17:59:59.999,0.01989,Bajista,64,Bajista,6,24.99999999999998,19.858156028368807,2.0,Sobre-venta-D
IMXUSDT,490,3078399492.32,15087598.52,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,6,94.23,"[('Alcista', 3), ('Bajista', 12), ('Bajista', 76)]",2,0,4,0,8,0.471,0.771,0.739,253.55,54.67,198.8768606224628,107,107,2025-09-23 17:59:59.999,0.655,2025-09-19 17:59:59.999,0.969,Alcista,15,Alcista,17,44.97607655502392,37.726280510660835,5.0,Neutro
GLMRUSDT,490,6988245942.6,12301234.5,"['N/A', 'N/A', 'N/A', 'Doji', 'Doji']",114,5,95.61,"[('Alcista', 4), ('Alcista', 204), ('Alcista', 234)]",0,0,0,3,54,0.0642,0.0865,0.0605,611.4,11.57,599.8347107438017,112,97,2025-09-22 17:59:59.999,0.0592,2025-09-19 17:59:59.999,0.0715,Bajista,249,Bajista,11,9.629629629629598,9.135802469135776,4.0,Sobre-venta
SCRTUSDT,490,4219332158.3,1682837.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,2,98.02,"[('Alcista', 234), ('Alcista', 247)]",0,0,0,3,54,0.1617,0.2142,0.1599,417.82,14.76,403.0644152595372,104,117,2025-09-19 17:59:59.999,0.1705,2025-09-23 17:59:59.999,0.1706,Bajista,236,Bajista,6,20.10723860589807,12.119873318616145,4.0,Sobre-venta-D
API3USDT,490,2081368550.13,1261115.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,8,92.98,"[('Alcista', 1), ('Alcista', 9), ('Alcista', 29)]",0,0,0,0,37,0.644,1.861,0.821,349.57,40.07,309.50060901339833,112,112,2025-09-22 17:59:59.999,0.7703,2025-09-21 17:59:59.999,0.939,Bajista,3,Bajista,27,19.45510360706062,16.884113584036843,11.0,Sobre-venta
BTTCUSDT,490,1489841121689700.0,1603080844385.0,"['Martillo_Inv', 'N/A', 'N/A', 'N/A', 'N/A']",53,1,98.11,"[('Alcista', 247)]",0,0,0,3,21,6.2e-07,7.6e-07,6.1e-07,214.75,9.84,204.9180327868852,60,75,2025-09-01 17:59:59.999,6.3e-07,2025-09-20 17:59:59.999,6.7e-07,Bajista,236,Bajista,4,25.0,20.833333333333325,2.0,Neutro
ACAUSDT,490,29431018949.75,16189256.29,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",82,1,98.78,"[('Alcista', 233)]",0,1,0,2,41,0.0258,0.0379,0.0261,474.33,15.33,459.00383141762455,102,123,2025-09-20 17:59:59.999,0.0283,2025-09-21 17:59:59.999,0.0295,Bajista,236,Bajista,6,15.714285714285719,11.120448179271714,4.0,Sobre-venta
XNOUSDT,490,393052563.24,186030.93,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,1,99.06,"[('Alcista', 218)]",0,0,0,3,21,0.838,1.052,0.819,203.91,18.56,185.34798534798534,114,105,2025-09-23 17:59:59.999,0.78,2025-09-17 17:59:59.999,0.906,Bajista,42,Bajista,6,25.82781456953637,16.49996193956002,6.0,Sobre-venta-D
WOOUSDT,490,9717569850.0,13111820.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,1,99.12,"[('Alcista', 234)]",0,2,0,0,24,0.0641,0.095,0.0667,476.31,19.04,457.27136431784123,99,111,2025-09-23 17:59:59.999,0.0629,2025-09-21 17:59:59.999,0.08,Bajista,3,Bajista,3,22.222222222222204,17.055909412597323,3.0,Sobre-venta-D
ALPINEUSDT,490,938446315.84,1223438.37,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",74,2,97.3,"[('Bajista', 47), ('Bajista', 78)]",0,0,0,0,39,0.825,2.57,2.069,24.21,71.53,47.31754470758822,113,111,2025-09-22 17:59:59.999,1.921,2025-09-21 17:59:59.999,2.052,Alcista,50,Alcista,2,74.12140575079873,50.69222577209799,16.0,Neutro
TUSDT,490,55601381852.7,69863356.9,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,5,95.19,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,3,0,0,34,0.0154,0.02143,0.01563,176.2,25.34,150.86372360844527,114,100,2025-09-22 17:59:59.999,0.01473,2025-09-18 17:59:59.999,0.01759,Bajista,4,Bajista,4,31.46853146853151,28.554778554778537,3.0,Neutro
ASTRUSDT,490,49194889255.6,72682566.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,4,95.88,"[('Alcista', 1), ('Alcista', 131), ('Alcista', 248)]",0,1,0,0,54,0.02211,0.02898,0.02295,350.11,9.63,340.479302832244,114,107,2025-09-23 17:59:59.999,0.02206,2025-09-21 17:59:59.999,0.02646,Bajista,261,Bajista,3,20.227272727272766,16.959126145172664,1.0,Sobre-venta-D
GMTUSDT,490,52662803588.3,35133901.0,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",98,6,93.88,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 248)]",0,1,0,0,31,0.0379,0.0594,0.0393,571.5,7.38,564.1221374045803,111,110,2025-09-22 17:59:59.999,0.0368,2025-09-21 17:59:59.999,0.0432,Bajista,260,Bajista,6,26.881720430107542,22.939068100358426,1.0,Neutro
KDAUSDT,490,3389466050.45,3101355.37,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",81,4,95.06,"[('Alcista', 4), ('Alcista', 57), ('Alcista', 247)]",0,0,0,0,24,0.3273,0.5917,0.3542,460.95,9.26,451.6939582156973,112,105,2025-09-22 17:59:59.999,0.33,2025-09-18 17:59:59.999,0.4051,Bajista,64,Bajista,6,26.859045504994462,20.865704772475002,1.0,Neutro
APEUSDT,490,6843316214.620001,7218126.99,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",94,6,93.62,"[('Alcista', 1), ('Alcista', 62), ('Bajista', 158)]",0,3,0,0,54,0.5266,0.7747,0.5443,298.31,35.99,262.3185743156348,113,112,2025-09-22 17:59:59.999,0.5137,2025-09-21 17:59:59.999,0.612,Bajista,3,Bajista,4,24.837662337662312,18.858225108225113,3.0,Sobre-venta-D
BIFIUSDT,490,1138843.582,383.769,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",78,4,94.87,"[('Alcista', 1), ('Alcista', 247), ('Alcista', 258)]",0,1,0,2,61,172.0,280.0,172.7,155.82,25.71,130.1100173711639,105,98,2025-09-20 17:59:59.999,176.3,2025-09-21 17:59:59.999,188.2,Bajista,3,Bajista,6,15.100671140939593,9.24099344619709,4.0,Sobre-venta
STEEMUSDT,490,6500427450.3,1655904.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",110,5,95.45,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 57)]",0,0,0,3,30,0.1251,0.1723,0.1241,207.66,18.86,188.79935535858178,108,93,2025-09-23 17:59:59.999,0.1198,2025-09-18 17:59:59.999,0.1373,Bajista,11,Bajista,6,21.60804020100503,13.606296790072804,4.0,Sobre-venta-D
NEXOUSDT,490,586198490.5500001,557692.28,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",52,1,98.08,"[('Alcista', 2)]",0,0,0,0,27,1.171,1.398,1.262,25.2,35.97,10.776545166402531,118,107,2025-09-22 17:59:59.999,1.23,2025-09-20 17:59:59.999,1.33,Alcista,78,Bajista,4,32.0,20.33333333333338,1.0,Neutro
REIUSDT,490,35785632932.4,27281238.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",73,2,97.26,"[('Alcista', 1), ('Alcista', 234)]",0,3,0,0,61,0.01546,0.0319,0.01583,500.13,15.92,484.2072015161087,112,106,2025-09-22 17:59:59.999,0.01537,2025-09-21 17:59:59.999,0.01787,Bajista,250,Bajista,6,12.832929782082347,9.03954802259887,3.0,Sobre-venta
LDOUSDT,490,8618785692.38,7050133.62,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",114,2,98.25,"[('Alcista', 30), ('Bajista', 47)]",0,0,0,0,44,0.851,1.628,1.1231,142.45,45.6,96.85691389902945,115,96,2025-09-23 17:59:59.999,1.0863,2025-09-19 17:59:59.999,1.3568,Alcista,48,Bajista,4,13.604436229205158,10.030068145224943,3.0,Sobre-venta
OPUSDT,490,12692830509.73,15910066.14,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",109,8,92.66,"[('Alcista', 1), ('Alcista', 2), ('Bajista', 76)]",0,0,0,0,43,0.614,0.884,0.6933,314.11,34.08,280.02307803259765,110,102,2025-09-19 17:59:59.999,0.7849,2025-09-19 17:59:59.999,0.856,Bajista,3,Bajista,3,11.044286495352653,7.761705280481713,3.0,Sobre-venta
STGUSDT,490,6696537648.799999,28886927.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,4,96.49,"[('Bajista', 0), ('Alcista', 234), ('Alcista', 248)]",0,0,0,0,45,0.149,0.2088,0.19,357.21,72.37,284.842105263158,107,107,2025-09-22 17:59:59.999,0.1548,2025-09-18 17:59:59.999,0.1814,Alcista,1,Alcista,2,92.14659685863874,73.5726751433558,2.0,Sobre-compra-K
LUNCUSDT,490,47442909115372.92,36267201606.99,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",83,5,93.98,"[('Alcista', 4), ('Alcista', 247), ('Alcista', 248)]",0,3,0,0,54,5.528e-05,7.246e-05,5.567e-05,222.97,16.2,206.77204957786964,117,109,2025-09-23 17:59:59.999,5.431e-05,2025-09-18 17:59:59.999,6.269e-05,Bajista,6,Bajista,6,16.229116945107407,14.873559236785708,3.0,Sobre-venta
GMXUSDT,490,83017744.536,684859.173,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,2,98.2,"[('Bajista', 0), ('Bajista', 51)]",0,0,0,0,47,11.84,45.0,18.19,158.38,47.33,111.05002748763056,117,109,2025-09-22 17:59:59.999,13.5,2025-09-21 17:59:59.999,17.34,Alcista,15,Alcista,2,100.0,74.21875000000001,2.0,Sobre-compra-K
POLYXUSDT,490,9375923149.8,4478012.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",100,3,97.0,"[('Alcista', 2), ('Alcista', 234), ('Alcista', 280)]",0,3,0,0,31,0.1236,0.1819,0.1259,322.56,16.2,306.35424940428913,103,107,2025-09-22 17:59:59.999,0.1192,2025-09-19 17:59:59.999,0.1413,Bajista,59,Bajista,6,27.235772357723615,23.983739837398357,10.0,Neutro
APTUSDT,490,2707438111.77,2932840.38,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",98,3,96.94,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 280)]",0,0,0,0,54,4.046,5.661,4.304,256.18,12.94,243.2388475836431,117,108,2025-09-22 17:59:59.999,4.188,2025-09-19 17:59:59.999,4.778,Bajista,249,Bajista,3,19.66101694915264,19.152542372881456,3.0,Sobre-venta
OSMOUSDT,490,2147855919.1899996,2420977.12,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",136,10,92.65,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,4,54,0.1561,0.209,0.1431,541.23,4.47,536.7575122292102,91,101,2025-09-22 17:59:59.999,0.1393,2025-09-19 17:59:59.999,0.167,Bajista,260,Bajista,11,9.52380952380952,9.106098579782804,6.0,Sobre-venta
HFTUSDT,490,12918153746.7,15894810.6,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",108,5,95.37,"[('Bajista', 48), ('Bajista', 87), ('Alcista', 243)]",0,0,0,0,47,0.0635,0.1356,0.0792,309.22,45.58,263.6363636363636,105,105,2025-09-22 17:59:59.999,0.0752,2025-09-18 17:59:59.999,0.0947,Alcista,47,Bajista,6,17.699115044247808,14.34220865375943,4.0,Sobre-venta
PHBUSDT,490,1697908217.5,1651184.6,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",104,5,95.19,"[('Bajista', 76), ('Alcista', 233), ('Alcista', 234)]",0,0,0,0,54,0.487,0.86,0.518,515.06,37.07,477.99227799227793,111,100,2025-09-22 17:59:59.999,0.488,2025-09-21 17:59:59.999,0.585,Bajista,3,Bajista,6,23.437500000000018,15.485178970917218,4.0,Sobre-venta-D
HOOKUSDT,490,6478773697.700001,15705647.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",90,7,92.22,"[('Alcista', 1), ('Alcista', 123), ('Alcista', 131)]",1,0,0,0,54,0.0917,0.1377,0.1052,877.85,26.14,851.7110266159696,114,107,2025-09-20 17:59:59.999,0.1077,2025-09-21 17:59:59.999,0.1394,Bajista,3,Bajista,3,12.307692307692307,9.184390114622678,3.0,Sobre-venta
MAGICUSDT,490,12235688884.300001,5756640.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",109,7,93.58,"[('Alcista', 1), ('Bajista', 158), ('Alcista', 247)]",0,0,0,0,48,0.138,0.3168,0.1774,470.01,63.87,406.14430665163485,112,111,2025-09-22 17:59:59.999,0.1651,2025-09-21 17:59:59.999,0.209,Alcista,53,Bajista,6,20.163934426229517,17.54098360655738,4.0,Sobre-venta-D
RPLUSDT,490,148936339.32,97539.11,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",112,6,94.64,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 158)]",0,1,0,3,17,6.0,9.42,5.55,548.65,43.42,505.22522522522524,99,95,2025-09-22 17:59:59.999,5.12,2025-09-18 17:59:59.999,6.92,Bajista,3,Bajista,6,19.815668202764964,14.746543778801856,6.0,Sobre-venta
GNSUSDT,490,221185892.58999997,95880.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",110,8,92.73,"[('Alcista', 0), ('Alcista', 1), ('Alcista', 9)]",0,0,0,0,12,1.628,2.5,1.888,143.91,45.39,98.51694915254242,107,98,2025-09-23 17:59:59.999,1.793,2025-09-21 17:59:59.999,2.23,Alcista,92,Bajista,6,13.437057991513432,7.3439276700779486,6.0,Sobre-venta
SYNUSDT,490,5170206624.3,3406137.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",107,3,97.2,"[('Bajista', 77), ('Alcista', 132), ('Alcista', 247)]",0,0,0,3,54,0.1134,0.223,0.1149,809.05,26.89,782.1583986074847,101,109,2025-09-23 17:59:59.999,0.1089,2025-09-21 17:59:59.999,0.1354,Bajista,246,Bajista,4,17.094017094017115,12.383994132313033,3.0,Sobre-venta
SSVUSDT,490,214943952.603,184693.569,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,10,90.57,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 139)]",0,1,0,0,54,7.51,12.3,7.864,556.66,45.83,510.8341810783317,116,109,2025-09-22 17:59:59.999,7.387,2025-09-18 17:59:59.999,10.121,Bajista,3,Bajista,6,15.826144658261457,14.255695642556944,4.0,Sobre-venta
LQTYUSDT,490,1662334869.9,1624320.5,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'N/A']",110,5,95.45,"[('Alcista', 1), ('Bajista', 157), ('Bajista', 158)]",0,1,0,0,24,0.737,1.401,0.755,281.46,42.91,238.5430463576159,100,111,2025-09-22 17:59:59.999,0.748,2025-09-21 17:59:59.999,0.936,Bajista,4,Bajista,3,12.785388127853894,13.352705133527058,2.0,Sobre-venta
USTCUSDT,490,132630798000.0,189772179.0,"['N/A', 'Doji', 'N/A', 'N/A', 'N/A']",75,0,100.0,[],0,0,0,3,54,0.01235,0.01824,0.01135,181.15,25.2,155.94713656387665,120,119,2025-09-22 17:59:59.999,0.0107,2025-09-18 17:59:59.999,0.01358,Bajista,3,Bajista,11,18.678160919540264,18.390804597701187,3.0,Sobre-venta
GASUSDT,490,412670209.9,136377.1,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",89,5,94.38,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 167)]",0,0,0,0,54,2.827,4.151,3.062,153.04,42.78,110.25473546701502,111,110,2025-09-22 17:59:59.999,2.935,2025-09-18 17:59:59.999,3.392,Bajista,3,Bajista,6,24.95088408644397,21.021611001964615,1.0,Neutro
