Simbolo,N,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
BTCUSDT,588,"['N/A', 'N/A', 'Doji']",120,9,92.5,"[('Bajista', 44), ('Bajista', 46), ('Bajista', 65)]",2,0,2,0,8,110180.0,116964.27,116536.76,6.81,15.73,8.923810821581096,131,146,2025-09-17 13:59:59.999,114720.81,2025-09-17 17:59:59.999,116990.68,Alcista,44,Alcista,2,70.77188688657473,61.07427634463584,5.0,Neutro
ETHUSDT,588,"['N/A', 'N/A', 'N/A']",114,9,92.11,"[('Bajista', 0), ('Bajista', 242), ('Bajista', 246)]",0,0,0,0,31,4270.81,4769.36,4609.82,7.53,54.19,46.66060713867353,126,137,2025-09-17 13:59:59.999,4412.0,2025-09-17 01:59:59.999,4557.67,Alcista,39,Alcista,2,89.42633696487486,83.03943660932043,2.0,Sobre-compra
BNBUSDT,588,"['N/A', 'N/A', 'N/A']",128,12,90.62,"[('Bajista', 0), ('Bajista', 36), ('Bajista', 63)]",3,0,2,0,8,860.55,959.0,988.55,0.7,39.18,38.48161448586312,134,132,2025-09-17 13:59:59.999,946.1,2025-09-17 17:59:59.999,995.44,Alcista,388,Alcista,12,91.25412541254113,90.58698903031893,10.0,Sobre-compra
NEOUSDT,588,"['N/A', 'N/A', 'N/A']",106,6,94.34,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 140)]",0,0,0,0,15,6.42,6.962,6.759,26.65,30.02,3.3732800710164206,119,114,2025-09-17 13:59:59.999,6.46,2025-09-17 17:59:59.999,6.821,Alcista,2,Alcista,3,83.68421052631595,89.08596167856491,3.0,Sobre-compra
LTCUSDT,588,"['N/A', 'N/A', 'N/A']",101,5,95.05,"[('Bajista', 0), ('Alcista', 207), ('Alcista', 208)]",0,0,0,0,28,110.8,120.83,117.2,14.5,35.01,20.51194539249147,123,129,2025-09-17 13:59:59.999,113.13,2025-09-16 21:59:59.999,115.87,Alcista,3,Alcista,3,90.4347826086957,85.69553073347441,2.0,Sobre-compra
QTUMUSDT,588,"['N/A', 'N/A', 'N/A']",122,11,90.98,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,1,0,0,15,2.39,2.725,2.472,41.14,30.18,10.962783171521036,123,125,2025-09-17 13:59:59.999,2.386,2025-09-17 17:59:59.999,2.486,Bajista,22,Alcista,2,85.99999999999977,92.71428571428562,3.0,Sobre-compra
ADAUSDT,588,"['N/A', 'N/A', 'Doji']",120,11,90.83,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,29,0.818,0.954,0.912,11.77,44.08,32.31359649122807,131,141,2025-09-17 13:59:59.999,0.8608,2025-09-17 17:59:59.999,0.9197,Alcista,3,Alcista,3,88.45577211394313,88.81743338856894,3.0,Sobre-compra
XRPUSDT,588,"['Doji', 'N/A', 'Doji']",129,19,85.27,"[('Bajista', 0), ('Alcista', 23), ('Bajista', 58)]",0,0,0,0,29,2.8092,3.1858,3.086,18.62,38.16,19.53985742060919,127,126,2025-09-17 13:59:59.999,2.9814,2025-09-17 17:59:59.999,3.1079,Alcista,43,Alcista,3,84.7599164926931,77.76610170019255,2.0,Sobre-compra-K
TUSDUSDT,588,"['N/A', 'N/A', 'N/A']",32,1,96.88,"[('Alcista', 0)]",0,0,0,0,40,0.995,0.9977,0.9957,1.34,8.54,7.2009641458270774,80,92,2025-09-17 17:59:59.999,0.995,2025-09-17 13:59:59.999,0.9973,Bajista,9,Bajista,4,25.92592592592684,38.580246913578655,21.0,Neutro
IOTAUSDT,588,"['N/A', 'N/A', 'N/A']",114,4,96.49,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 275)]",0,0,0,0,29,0.1811,0.2038,0.1938,32.51,28.12,4.385964912280695,124,126,2025-09-17 13:59:59.999,0.1844,2025-09-17 17:59:59.999,0.1955,Bajista,1,Alcista,3,84.95575221238933,89.88537984811857,3.0,Sobre-compra
XLMUSDT,588,"['N/A', 'N/A', 'N/A']",130,14,89.23,"[('Bajista', 0), ('Alcista', 23), ('Bajista', 57)]",0,0,0,0,29,0.3554,0.4143,0.3967,31.23,45.35,14.116460801613322,122,135,2025-09-17 13:59:59.999,0.3803,2025-09-17 17:59:59.999,0.3985,Alcista,3,Alcista,3,92.4999999999999,89.78093947606135,3.0,Sobre-compra
ONTUSDT,588,"['N/A', 'N/A', 'N/A']",124,7,94.35,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,25,0.1339,0.1496,0.1416,61.72,25.71,36.01694915254238,124,128,2025-09-17 13:59:59.999,0.135,2025-09-17 17:59:59.999,0.1434,Bajista,23,Alcista,3,79.5454545454546,90.37480063795856,3.0,Sobre-compra-D
TRXUSDT,588,"['N/A', 'N/A', 'N/A']",134,9,93.28,"[('Bajista', 0), ('Bajista', 46), ('Alcista', 143)]",0,0,0,0,30,0.3112,0.3547,0.3434,7.75,24.61,16.860803727431552,118,115,2025-09-17 13:59:59.999,0.3387,2025-09-17 17:59:59.999,0.3447,Bajista,10,Bajista,17,55.29411764705856,45.09803921568607,2.0,Neutro
ETCUSDT,588,"['N/A', 'N/A', 'Doji']",112,5,95.54,"[('Bajista', 0), ('Alcista', 23), ('Bajista', 384)]",0,0,0,0,12,20.1,22.52,20.9,24.07,30.77,6.698564593301416,119,124,2025-09-17 13:59:59.999,20.1,2025-09-17 17:59:59.999,21.03,Bajista,23,Alcista,2,86.02150537634381,83.13303816150103,2.0,Sobre-compra
ICXUSDT,588,"['N/A', 'N/A', 'N/A']",126,9,92.86,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,28,0.1254,0.1381,0.1319,22.29,14.03,8.263836239575452,120,121,2025-09-17 13:59:59.999,0.1267,2025-09-17 17:59:59.999,0.1327,Alcista,3,Alcista,3,88.05970149253699,91.54228855721378,3.0,Sobre-compra
VETUSDT,588,"['N/A', 'N/A', 'Estrella_Fug']",117,6,94.87,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 349)]",0,0,0,0,28,0.02328,0.02595,0.02518,17.36,27.72,10.365369340746625,113,131,2025-09-17 13:59:59.999,0.02391,2025-09-17 17:59:59.999,0.02549,Alcista,3,Alcista,3,81.65680473372791,89.40345368916805,3.0,Sobre-compra
USDCUSDT,588,"['N/A', 'N/A', 'N/A']",5,0,100.0,[],0,0,0,0,33,0.9987,1.0,0.9994,0.11,0.07,0.0400240144086519,42,37,2025-09-16 13:59:59.999,0.9993,2025-09-16 09:59:59.999,0.9998,Bajista,46,Bajista,4,19.99999999999556,26.666666666668135,1.0,Sobre-venta-K
LINKUSDT,588,"['N/A', 'N/A', 'N/A']",125,13,89.6,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 239)]",0,0,0,0,29,22.12,25.64,23.95,16.37,54.32,37.95407098121085,124,131,2025-09-17 09:59:59.999,22.75,2025-09-17 17:59:59.999,24.24,Alcista,2,Alcista,2,80.53691275167789,75.41946308724829,2.0,Sobre-compra-K
ONGUSDT,588,"['N/A', 'N/A', 'N/A']",120,5,95.83,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 131)]",0,0,0,0,15,0.1628,0.1745,0.1695,36.93,12.74,24.18879056047197,128,121,2025-09-17 13:59:59.999,0.1636,2025-09-17 17:59:59.999,0.171,Bajista,24,Alcista,3,80.0,89.70383275261311,3.0,Sobre-compra-D
HOTUSDT,588,"['N/A', 'N/A', 'N/A']",119,3,97.48,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 421)]",0,0,0,0,28,0.000923,0.001027,0.000981,37.61,26.5,11.111111111111093,120,123,2025-09-17 13:59:59.999,0.000942,2025-09-17 17:59:59.999,0.000987,Alcista,3,Alcista,3,90.00000000000013,92.6241134751774,3.0,Sobre-compra
ZILUSDT,588,"['N/A', 'N/A', 'N/A']",121,7,94.21,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 274)]",0,0,0,0,28,0.0112,0.01235,0.01194,16.83,21.44,4.606365159128966,124,127,2025-09-17 13:59:59.999,0.01141,2025-09-17 17:59:59.999,0.01206,Alcista,10,Alcista,3,85.88235294117644,87.70308123249299,3.0,Sobre-compra
ZRXUSDT,588,"['N/A', 'N/A', 'N/A']",129,6,95.35,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 275)]",0,0,0,0,15,0.2578,0.2904,0.2713,14.45,29.75,15.296719498709908,120,117,2025-09-17 13:59:59.999,0.2579,2025-09-17 17:59:59.999,0.2731,Alcista,3,Alcista,2,88.15789473684194,84.39432484540113,2.0,Sobre-compra
FETUSDT,588,"['N/A', 'N/A', 'Doji']",94,6,93.62,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,29,0.602,0.698,0.668,32.63,17.96,14.670658682634727,126,116,2025-09-16 09:59:59.999,0.636,2025-09-17 17:59:59.999,0.673,Alcista,3,Alcista,3,89.13043478260869,90.87956021989005,3.0,Sobre-compra
BATUSDT,588,"['N/A', 'N/A', 'N/A']",133,7,94.74,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.1513,0.1686,0.1598,16.9,32.29,15.394242803504376,119,116,2025-09-17 13:59:59.999,0.1531,2025-09-17 17:59:59.999,0.1609,Alcista,3,Alcista,3,87.91208791208803,89.15251415251407,3.0,Sobre-compra
ZECUSDT,588,"['N/A', 'N/A', 'N/A']",113,8,92.92,"[('Bajista', 32), ('Bajista', 66), ('Bajista', 67)]",0,0,0,0,23,45.54,55.59,50.94,9.13,32.37,23.243031016882586,125,132,2025-09-17 17:59:59.999,50.09,2025-09-17 05:59:59.999,52.49,Alcista,166,Bajista,1,34.89583333333327,39.40331375838927,13.0,Neutro
IOSTUSDT,588,"['N/A', 'N/A', 'N/A']",129,6,95.35,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 66)]",0,0,0,0,28,0.003233,0.0035,0.003407,59.79,18.02,41.76695039624305,129,124,2025-09-17 13:59:59.999,0.003274,2025-09-17 17:59:59.999,0.003429,Alcista,2,Alcista,3,87.91208791208776,93.13336936287745,3.0,Sobre-compra
CELRUSDT,588,"['N/A', 'N/A', 'Doji']",128,3,97.66,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,16,0.0075,0.0086,0.00807,22.06,24.66,2.602230483271395,115,110,2025-09-17 13:59:59.999,0.0076,2025-09-17 17:59:59.999,0.00814,Alcista,2,Alcista,3,87.27272727272745,84.9242424242425,3.0,Sobre-compra
DASHUSDT,588,"['N/A', 'N/A', 'N/A']",105,2,98.1,"[('Bajista', 0), ('Alcista', 23)]",0,0,0,0,16,22.74,25.65,23.97,8.3,27.41,19.107217355027114,131,124,2025-09-17 13:59:59.999,23.2,2025-09-17 09:59:59.999,24.25,Alcista,3,Alcista,2,78.29457364341074,73.22377029602366,1.0,Neutro
THETAUSDT,588,"['N/A', 'N/A', 'N/A']",110,5,95.45,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 207)]",0,0,0,0,28,0.774,0.882,0.843,20.05,32.98,12.930011862396203,118,114,2025-09-17 13:59:59.999,0.798,2025-09-16 17:59:59.999,0.83,Alcista,3,Alcista,3,90.74074074074072,92.68753602086933,3.0,Sobre-compra
ENJUSDT,588,"['N/A', 'N/A', 'Doji']",117,7,94.02,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,28,0.0657,0.0747,0.0714,31.79,22.97,8.823529411764696,114,114,2025-09-17 13:59:59.999,0.0677,2025-09-17 17:59:59.999,0.0718,Alcista,3,Alcista,3,92.45283018867929,91.95397369925679,3.0,Sobre-compra
ATOMUSDT,588,"['N/A', 'N/A', 'N/A']",118,9,92.37,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,28,4.409,4.887,4.6,15.59,22.83,7.239130434782595,134,134,2025-09-17 13:59:59.999,4.451,2025-09-17 17:59:59.999,4.639,Alcista,3,Alcista,3,82.35294117647032,86.11005692599615,3.0,Sobre-compra
TFUELUSDT,588,"['Cuerpo_Lleno', 'N/A', 'N/A']",92,1,98.91,"[('Alcista', 208)]",0,0,0,0,13,0.03363,0.03649,0.03499,39.75,18.01,21.749071163189484,129,128,2025-09-17 05:59:59.999,0.03403,2025-09-17 17:59:59.999,0.03511,Alcista,3,Alcista,3,42.307692307692214,40.89743589743579,2.0,Neutro
ONEUSDT,588,"['N/A', 'N/A', 'N/A']",118,7,94.07,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,26,0.00993,0.01164,0.01098,26.41,26.87,0.4553734061930719,116,118,2025-09-17 13:59:59.999,0.01028,2025-09-16 17:59:59.999,0.01055,Alcista,3,Alcista,3,87.77777777777789,93.48690153568202,3.0,Sobre-compra
ALGOUSDT,588,"['N/A', 'N/A', 'N/A']",125,9,92.8,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 401)]",0,0,0,0,28,0.2271,0.2604,0.2442,37.59,37.84,0.24570024570024174,121,123,2025-09-17 13:59:59.999,0.2316,2025-09-17 17:59:59.999,0.247,Alcista,2,Alcista,3,84.26966292134834,89.84427360536172,3.0,Sobre-compra
DOGEUSDT,588,"['N/A', 'N/A', 'N/A']",125,14,88.8,"[('Bajista', 0), ('Bajista', 36), ('Bajista', 59)]",0,0,0,0,28,0.21568,0.30684,0.27969,9.71,48.98,39.272051199542354,129,123,2025-09-17 13:59:59.999,0.26045,2025-09-16 17:59:59.999,0.27204,Alcista,64,Alcista,3,78.73004857737675,87.96413240049344,3.0,Sobre-compra-D
DUSKUSDT,588,"['N/A', 'N/A', 'N/A']",117,5,95.73,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.0614,0.0703,0.0658,32.98,35.11,2.1276595744680833,117,117,2025-09-17 13:59:59.999,0.0619,2025-09-17 17:59:59.999,0.0668,Alcista,2,Alcista,3,80.76923076923073,88.17663817663822,3.0,Sobre-compra
ANKRUSDT,588,"['N/A', 'N/A', 'Doji']",124,6,95.16,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 207)]",0,0,0,0,25,0.01454,0.01615,0.01565,23.9,20.58,3.3226837060702863,119,115,2025-09-17 13:59:59.999,0.01497,2025-09-16 17:59:59.999,0.0153,Alcista,3,Alcista,3,93.33333333333358,95.3472222222224,3.0,Sobre-compra
WINUSDT,588,"['N/A', 'N/A', 'N/A']",121,5,95.87,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 143)]",0,0,0,0,15,4.909e-05,5.46e-05,5.179e-05,36.38,11.99,24.386947287121092,119,116,2025-09-17 13:59:59.999,4.995e-05,2025-09-16 17:59:59.999,5.144e-05,Bajista,141,Alcista,3,57.72946859903375,50.40420488881646,11.0,Neutro
COSUSDT,588,"['N/A', 'N/A', 'N/A']",137,5,96.35,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 20)]",0,0,0,0,12,0.00314,0.00351,0.003294,32.76,23.13,9.623557984213718,132,130,2025-09-17 13:59:59.999,0.003167,2025-09-17 17:59:59.999,0.003308,Bajista,23,Alcista,3,91.6666666666666,93.46914822266929,3.0,Sobre-compra
MTLUSDT,588,"['N/A', 'N/A', 'N/A']",113,1,99.12,"[('Alcista', 309)]",0,0,0,0,28,0.686,0.79,0.725,20.97,24.14,3.1724137931034377,113,99,2025-09-17 13:59:59.999,0.706,2025-09-17 17:59:59.999,0.734,Alcista,2,Bajista,7,40.816326530612244,40.136054421768705,3.0,Neutro
DENTUSDT,588,"['N/A', 'N/A', 'N/A']",125,5,96.0,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.000717,0.000814,0.000769,15.6,36.93,21.326397919375818,116,114,2025-09-17 13:59:59.999,0.000728,2025-09-17 17:59:59.999,0.000773,Bajista,22,Alcista,3,92.72727272727275,93.10342810342807,3.0,Sobre-compra
WANUSDT,588,"['N/A', 'N/A', 'N/A']",107,4,96.26,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 196)]",0,0,0,0,15,0.1019,0.114,0.11,24.36,13.73,10.636363636363637,110,105,2025-09-17 13:59:59.999,0.1033,2025-09-16 21:59:59.999,0.1082,Alcista,2,Alcista,2,86.20689655172423,83.25166081758378,2.0,Sobre-compra
FUNUSDT,588,"['Cuerpo_Lleno', 'N/A', 'N/A']",83,12,85.54,"[('Bajista', 0), ('Bajista', 31), ('Alcista', 339)]",0,0,0,0,21,0.00855,0.00988,0.009526,160.34,66.2,94.14234726013018,132,138,2025-09-17 09:59:59.999,0.009186,2025-09-17 05:59:59.999,0.009541,Alcista,3,Alcista,3,53.62776025236586,54.53000448210875,15.0,Neutro
CVCUSDT,588,"['N/A', 'N/A', 'N/A']",114,5,95.61,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 187)]",0,0,0,0,26,0.087,0.0946,0.092,26.96,14.02,12.934782608695665,117,110,2025-09-17 13:59:59.999,0.088,2025-09-16 21:59:59.999,0.0902,Alcista,2,Alcista,3,100.0,96.15301955727487,3.0,Sobre-compra
CHZUSDT,588,"['N/A', 'N/A', 'N/A']",128,6,95.31,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 65)]",0,0,0,0,26,0.039,0.04441,0.04286,10.27,28.6,18.33877741483902,124,127,2025-09-17 13:59:59.999,0.04086,2025-09-17 17:59:59.999,0.04329,Alcista,12,Alcista,3,86.64596273291926,90.52064677564802,3.0,Sobre-compra
BANDUSDT,588,"['N/A', 'N/A', 'N/A']",132,9,93.18,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.687,0.802,0.738,81.84,32.11,49.72899728997291,114,118,2025-09-17 13:59:59.999,0.691,2025-09-17 17:59:59.999,0.746,Bajista,87,Alcista,3,85.45454545454545,87.77790947282467,3.0,Sobre-compra
XTZUSDT,588,"['N/A', 'N/A', 'N/A']",119,11,90.76,"[('Bajista', 0), ('Bajista', 59), ('Alcista', 350)]",0,0,0,0,28,0.7049,0.8119,0.7823,57.15,39.67,17.48689760961269,122,126,2025-09-17 13:59:59.999,0.7563,2025-09-17 17:59:59.999,0.7938,Alcista,3,Alcista,3,69.91150442477864,69.75824404499686,1.0,Neutro
RVNUSDT,588,"['N/A', 'N/A', 'N/A']",110,6,94.55,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,28,0.01282,0.01411,0.01349,66.12,7.78,58.339510748702736,122,127,2025-09-17 13:59:59.999,0.01289,2025-09-17 17:59:59.999,0.01358,Alcista,2,Alcista,3,87.14285714285715,90.6772486772486,3.0,Sobre-compra
HBARUSDT,588,"['N/A', 'N/A', 'N/A']",128,13,89.84,"[('Bajista', 0), ('Bajista', 47), ('Bajista', 57)]",0,0,0,0,28,0.21443,0.25481,0.24252,25.76,48.03,22.266204849084623,120,128,2025-09-17 13:59:59.999,0.23268,2025-09-17 17:59:59.999,0.24553,Alcista,11,Alcista,3,78.37643678160929,79.16176924978376,1.0,Neutro
NKNUSDT,588,"['N/A', 'N/A', 'N/A']",87,3,96.55,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,31,0.0258,0.0318,0.0278,19.42,25.18,5.7553956834532265,98,97,2025-09-17 13:59:59.999,0.0263,2025-09-17 17:59:59.999,0.0282,Alcista,3,Alcista,3,79.99999999999993,87.41228070175441,3.0,Sobre-compra-D
STXUSDT,588,"['N/A', 'N/A', 'N/A']",125,6,95.2,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 207)]",0,0,0,0,28,0.621,0.703,0.67,36.87,22.09,14.776119402985067,108,116,2025-09-17 13:59:59.999,0.639,2025-09-17 17:59:59.999,0.678,Alcista,3,Alcista,3,79.48717948717949,82.58038258038259,2.0,Sobre-compra-D
KAVAUSDT,588,"['N/A', 'N/A', 'N/A']",77,4,94.81,"[('Dentro', 0), ('Alcista', 16), ('Alcista', 338)]",0,1,0,3,12,0.335,0.3762,0.3367,33.8,1.81,31.986931986931992,140,145,2025-09-17 13:59:59.999,0.3306,2025-09-17 17:59:59.999,0.34,Bajista,106,Bajista,28,41.49659863945577,38.71120587538501,2.0,Neutro
ARPAUSDT,588,"['N/A', 'N/A', 'N/A']",110,3,97.27,"[('Bajista', 470), ('Bajista', 521), ('Bajista', 522)]",2,0,0,0,12,0.02161,0.02384,0.02326,16.72,30.18,13.456577815993107,115,116,2025-09-17 01:59:59.999,0.02223,2025-09-17 05:59:59.999,0.02695,Alcista,6,Alcista,6,30.898876404494352,30.89887640449433,10.0,Neutro
IOTXUSDT,588,"['N/A', 'N/A', 'N/A']",118,7,94.07,"[('Bajista', 0), ('Alcista', 16), ('Bajista', 63)]",0,0,0,0,30,0.02502,0.02838,0.02681,25.51,26.71,1.1935844834017217,125,131,2025-09-17 13:59:59.999,0.02596,2025-09-17 17:59:59.999,0.02694,Bajista,25,Alcista,1,85.85858585858576,67.2306397306398,1.0,Sobre-compra-K
RLCUSDT,588,"['Hang_Man', 'N/A', 'N/A']",123,6,95.12,"[('Bajista', 0), ('Bajista', 133), ('Bajista', 134)]",0,0,0,0,16,1.184,1.384,1.235,49.8,37.33,12.469635627530359,117,120,2025-09-17 13:59:59.999,1.191,2025-09-17 05:59:59.999,1.294,Alcista,134,Bajista,4,42.71844660194179,40.62077081494563,15.0,Neutro
BCHUSDT,588,"['N/A', 'N/A', 'N/A']",104,4,96.15,"[('Bajista', 0), ('Bajista', 41), ('Bajista', 92)]",1,0,1,0,19,574.5,616.9,619.1,2.46,35.76,33.30641253432404,144,144,2025-09-17 13:59:59.999,590.5,2025-09-17 17:59:59.999,625.7,Alcista,94,Alcista,3,82.06521739130433,79.3523592119473,1.0,Sobre-compra-K
FTTUSDT,588,"['N/A', 'N/A', 'N/A']",81,1,98.77,"[('Bajista', 1)]",0,0,0,0,28,0.7675,0.8699,0.8214,58.27,15.36,42.90236182128074,128,141,2025-09-17 13:59:59.999,0.7878,2025-09-17 01:59:59.999,0.812,Bajista,158,Alcista,3,76.47058823529413,89.42043517829075,3.0,Sobre-compra-D
USDTTRY,588,"['N/A', 'N/A', 'N/A']",103,5,95.15,"[('Alcista', 0), ('Bajista', 148), ('Bajista', 149)]",0,0,0,0,20,41.02,41.4,41.25,0.36,4.97,4.606060606060602,85,74,2025-09-16 21:59:59.999,41.26,2025-09-15 01:59:59.999,41.39,Alcista,152,Bajista,2,0.0,21.212121212121406,2.0,Sobre-venta-K
EURUSDT,588,"['Estrella_Fug', 'N/A', 'N/A']",131,8,93.89,"[('Alcista', 1), ('Bajista', 10), ('Bajista', 11)]",1,0,0,0,9,1.167,1.1871,1.1812,0.8,3.56,2.7514392143582778,115,115,2025-09-17 17:59:59.999,1.1803,2025-09-17 13:59:59.999,1.1907,Alcista,40,Alcista,17,37.5,43.017539719993096,3.0,Neutro
OGNUSDT,588,"['N/A', 'N/A', 'Doji']",119,3,97.48,"[('Bajista', 1), ('Bajista', 275), ('Bajista', 521)]",1,0,0,0,12,0.0603,0.0698,0.0669,31.54,36.32,4.783258594917804,111,120,2025-09-17 13:59:59.999,0.0611,2025-09-17 13:59:59.999,0.0702,Alcista,3,Alcista,3,66.66666666666669,66.32996632996634,10.0,Neutro
LSKUSDT,588,"['N/A', 'N/A', 'Doji']",102,6,94.12,"[('Bajista', 0), ('Alcista', 21), ('Alcista', 207)]",0,0,0,0,15,0.347,0.394,0.368,57.34,49.46,7.880434782608695,103,89,2025-09-17 13:59:59.999,0.354,2025-09-16 21:59:59.999,0.366,Bajista,23,Alcista,2,90.0,89.95423340961099,3.0,Sobre-compra
BNTUSDT,588,"['N/A', 'N/A', 'N/A']",112,5,95.54,"[('Bajista', 0), ('Bajista', 415), ('Bajista', 421)]",0,0,0,0,16,0.7111,0.7945,0.7429,16.14,30.37,14.228025306232333,131,126,2025-09-17 13:59:59.999,0.7154,2025-09-17 17:59:59.999,0.7473,Bajista,23,Alcista,2,86.20689655172423,84.5445577464019,2.0,Sobre-compra
MBLUSDT,588,"['N/A', 'N/A', 'N/A']",61,2,96.72,"[('Bajista', 0), ('Bajista', 1)]",0,0,0,0,14,0.002146,0.002255,0.002199,22.24,7.91,14.324693042291937,121,138,2025-09-17 13:59:59.999,0.00216,2025-09-16 13:59:59.999,0.002196,Bajista,23,Alcista,3,86.88524590163908,88.4789900131902,3.0,Sobre-compra
COTIUSDT,588,"['N/A', 'N/A', 'N/A']",105,2,98.1,"[('Bajista', 517), ('Bajista', 522)]",0,0,0,0,26,0.04812,0.058,0.05416,27.09,22.58,4.5051698670605695,140,131,2025-09-17 13:59:59.999,0.05257,2025-09-17 17:59:59.999,0.05525,Alcista,10,Alcista,10,65.74074074074075,69.60735105052746,6.0,Neutro
USDTZAR,588,"['N/A', 'Martillo_Inv', 'Cuerpo_Lleno']",75,2,97.33,"[('Alcista', 255), ('Alcista', 268)]",0,0,0,0,30,17.3,17.77,17.55,5.01,19.2,14.188034188034198,109,96,2025-09-17 13:59:59.999,17.45,2025-09-17 17:59:59.999,17.56,Bajista,77,Alcista,1,83.33333333333383,67.73504273504255,1.0,Sobre-compra-K
DATAUSDT,588,"['N/A', 'N/A', 'N/A']",114,2,98.25,"[('Bajista', 0), ('Bajista', 526)]",0,0,0,0,15,0.01492,0.0168,0.01596,28.13,26.5,1.6290726817042795,120,120,2025-09-17 13:59:59.999,0.01527,2025-09-16 13:59:59.999,0.01571,Bajista,1,Alcista,3,80.16528925619828,90.59237712048726,3.0,Sobre-compra
SOLUSDT,588,"['N/A', 'N/A', 'N/A']",134,6,95.52,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 47)]",0,0,0,0,25,200.12,249.6,245.75,1.57,48.73,47.1617497456765,126,134,2025-09-17 13:59:59.999,232.23,2025-09-17 01:59:59.999,238.09,Alcista,160,Alcista,3,89.22413793103449,85.984548709252,2.0,Sobre-compra
CTSIUSDT,588,"['N/A', 'N/A', 'N/A']",120,4,96.67,"[('Bajista', 0), ('Bajista', 196), ('Bajista', 197)]",0,0,0,0,62,0.076,0.092,0.0853,42.2,41.97,0.23446658851114677,113,119,2025-09-17 13:59:59.999,0.0815,2025-09-16 21:59:59.999,0.0855,Alcista,51,Alcista,3,77.5510204081632,72.50086475268064,1.0,Neutro
HIVEUSDT,588,"['N/A', 'N/A', 'N/A']",104,3,97.12,"[('Alcista', 208), ('Alcista', 308), ('Bajista', 522)]",0,1,0,0,12,0.1983,0.2151,0.2023,39.45,13.15,26.29757785467128,128,126,2025-09-17 13:59:59.999,0.1978,2025-09-17 17:59:59.999,0.205,Bajista,18,Bajista,1,62.50000000000019,74.82439335887605,1.0,Neutro
CHRUSDT,588,"['N/A', 'N/A', 'Doji']",111,5,95.5,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 274)]",0,0,0,0,15,0.0925,0.1063,0.1013,19.94,35.74,15.79466929911155,127,118,2025-09-17 13:59:59.999,0.0955,2025-09-16 21:59:59.999,0.1001,Alcista,3,Alcista,3,93.33333333333333,91.76004527447651,3.0,Sobre-compra
