Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
PNUTUSDT,481,261857616.1,1387.1,"['N/A', 'N/A', 'Cuerpo_Lleno']",90,2,97.78,"[('Alcista', 74), ('Bajista', 401)]",0,0,0,0,29,0.2368,0.2497,0.2412,8.83,4.77,4.0630182421227214,93,97,2025-09-19 15:14:59.999,0.239,2025-09-19 15:44:59.999,0.2414,Bajista,75,Alcista,5,91.66666666666647,87.49999999999972,5.0,Sobre-compra
ACTUSDT,481,834204482.0,7950.6,"['N/A', 'N/A', 'Cuerpo_Lleno']",52,2,96.15,"[('Bajista', 316), ('Bajista', 356)]",0,0,0,0,29,0.0382,0.0402,0.0389,14.14,7.71,6.426735218509021,53,63,2025-09-19 15:14:59.999,0.0384,2025-09-19 15:44:59.999,0.0389,Bajista,81,Alcista,4,100.0,87.77777777777827,3.0,Sobre-compra
USUALUSDT,481,360696381.1,95.6,"['N/A', 'Cuerpo_Lleno', 'Plana']",72,2,97.22,"[('Bajista', 1), ('Bajista', 316)]",0,0,0,0,29,0.0658,0.0689,0.0667,7.95,7.95,1.1546319456101628e-14,75,78,2025-09-19 15:14:59.999,0.0661,2025-09-19 15:44:59.999,0.0668,Bajista,51,Alcista,3,66.66666666666565,67.77777777777679,6.0,Neutro
THEUSDT,481,152870723.89999998,2556.9,"['Martillo_Inv', 'N/A', 'N/A']",116,13,88.79,"[('Alcista', 46), ('Alcista', 116), ('Alcista', 117)]",0,1,0,0,17,0.3728,0.3986,0.3757,23.77,18.26,5.509715198296529,102,92,2025-09-19 15:59:59.999,0.3751,2025-09-19 15:44:59.999,0.3777,Bajista,59,Bajista,52,62.26415094339599,66.03773584905666,5.0,Neutro
ACXUSDT,481,42596600.7,0.0,"['Cuerpo_Lleno', 'Cuerpo_Lleno', 'Plana']",129,5,96.12,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 441)]",0,0,0,0,10,0.1298,0.1378,0.1304,14.57,0.46,14.11042944785278,90,83,2025-09-19 15:14:59.999,0.1298,2025-09-19 15:59:59.999,0.1306,Bajista,65,Bajista,81,35.29411764705805,35.83877995642673,3.0,Neutro
ORCAUSDT,481,3897469.38,22.61,"['N/A', 'N/A', 'Plana']",118,5,95.76,"[('Alcista', 29), ('Alcista', 74), ('Bajista', 194)]",0,0,0,0,29,2.223,2.319,2.244,7.4,3.88,3.5204991087343904,93,90,2025-09-19 15:59:59.999,2.239,2025-09-19 12:59:59.999,2.251,Bajista,40,Alcista,2,68.18181818181938,63.636363636364614,8.0,Neutro
MOVEUSDT,481,161001238.89999998,0.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",97,7,92.78,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,0.126,0.1318,0.1274,11.3,4.08,7.221350078492924,77,72,2025-09-19 12:59:59.999,0.1265,2025-09-19 12:29:59.999,0.1273,Bajista,52,Alcista,3,100.0,94.8717948717947,3.0,Sobre-compra
MEUSDT,481,4938354.08,0.0,"['N/A', 'N/A', 'Plana']",109,3,97.25,"[('Alcista', 78), ('Alcista', 446), ('Alcista', 447)]",0,0,0,0,29,0.665,0.692,0.67,6.12,1.79,4.32835820895521,66,60,2025-09-19 15:59:59.999,0.669,2025-09-19 14:44:59.999,0.671,Bajista,52,Bajista,3,50.0,53.333333333333314,3.0,Neutro
VELODROMEUSDT,481,89967747.8,2224.2,"['Cuerpo_Lleno', 'Plana', 'Plana']",100,2,98.0,"[('Alcista', 31), ('Alcista', 74)]",0,0,0,0,17,0.0505,0.052,0.0508,5.51,1.77,3.7401574803149726,62,62,2025-09-19 15:14:59.999,0.0506,2025-09-19 12:44:59.999,0.0509,Bajista,68,Bajista,33,66.66666666666589,66.66666666666588,16.0,Neutro
VANAUSDT,481,2760725.3499999996,0.0,"['N/A', 'N/A', 'Plana']",106,4,96.23,"[('Bajista', 2), ('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,4.208,4.42,4.257,7.35,3.62,3.7350246652572396,104,103,2025-09-19 15:14:59.999,4.231,2025-09-19 14:44:59.999,4.261,Bajista,52,Alcista,3,70.27027027026989,77.00557700557708,2.0,Neutro
1000CATUSDT,481,2760510754.2,68647.5,"['Estrella_Fug', 'N/A', 'Cuerpo_Lleno']",79,2,97.47,"[('Alcista', 73), ('Alcista', 74)]",0,0,0,0,28,0.00789,0.00823,0.00806,8.19,8.19,1.9539925233402755e-14,74,85,2025-09-19 15:14:59.999,0.00797,2025-09-19 15:44:59.999,0.00807,Bajista,65,Alcista,4,89.99999999999878,79.74358974358921,2.0,Sobre-compra-K
PENGUUSDT,481,9335701745.0,422632.0,"['N/A', 'N/A', 'N/A']",88,14,84.09,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 17)]",0,0,0,0,29,0.035288,0.03818,0.035928,10.5,10.57,0.0640169227343641,111,104,2025-09-19 15:14:59.999,0.035568,2025-09-19 15:44:59.999,0.036054,Bajista,44,Alcista,3,76.04562737642591,78.01013941698332,2.0,Neutro
BIOUSDT,481,595344344.0,320241.6,"['N/A', 'Doji', 'N/A']",89,3,96.63,"[('Bajista', 1), ('Bajista', 164), ('Bajista', 165)]",0,0,0,0,36,0.1692,0.181,0.1777,3.94,13.56,9.622960045019699,99,95,2025-09-19 15:14:59.999,0.175,2025-09-19 15:44:59.999,0.1779,Alcista,196,Alcista,9,94.73684210526324,87.95321637426905,3.0,Sobre-compra
DUSDT,481,162993203.0,10969.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",94,1,98.94,"[('Alcista', 66)]",0,0,0,0,29,0.03438,0.03596,0.03482,9.62,4.45,5.16944284893742,109,97,2025-09-19 15:59:59.999,0.0347,2025-09-19 15:44:59.999,0.03485,Bajista,56,Alcista,1,79.99999999999896,69.16666666666629,28.0,Neutro
AIXBTUSDT,481,208547106.89999998,1824.4,"['Martillo_Inv', 'Cuerpo_Lleno', 'Plana']",88,8,90.91,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 17)]",0,2,0,0,17,0.1181,0.1256,0.1192,8.72,8.89,0.16778523489933228,87,78,2025-09-19 15:14:59.999,0.1178,2025-09-19 14:44:59.999,0.1193,Bajista,44,Alcista,2,82.35294117647084,74.5098039215689,2.0,Sobre-compra-K
CGPTUSDT,481,94293623.4,60.0,"['N/A', 'N/A', 'Plana']",93,2,97.85,"[('Alcista', 29), ('Alcista', 74)]",0,0,0,0,28,0.0904,0.0958,0.0918,7.84,2.4,5.4466230936819064,88,77,2025-09-19 15:14:59.999,0.091,2025-09-19 12:44:59.999,0.0917,Bajista,75,Alcista,3,72.7272727272733,67.67676767676811,7.0,Neutro
COOKIEUSDT,481,66568063.39999999,18897.0,"['N/A', 'N/A', 'Doji']",100,4,96.0,"[('Bajista', 2), ('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,0.1269,0.1341,0.1294,8.66,4.4,4.250386398763549,82,85,2025-09-19 15:14:59.999,0.1274,2025-09-19 14:44:59.999,0.1283,Bajista,68,Alcista,4,95.83333333333266,95.58080808080776,4.0,Sobre-compra
SUSDT,481,247565868.5,124.9,"['N/A', 'N/A', 'Cuerpo_Lleno']",94,4,95.74,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,17,0.2953,0.3096,0.2984,5.56,1.34,4.222520107238605,88,89,2025-09-19 15:14:59.999,0.2959,2025-09-19 15:44:59.999,0.2986,Bajista,52,Alcista,3,92.59259259259336,89.484887186037,3.0,Sobre-compra
SOLVUSDT,481,200801912.0,154.0,"['N/A', 'N/A', 'Plana']",94,3,96.81,"[('Alcista', 5), ('Alcista', 107), ('Alcista', 108)]",0,0,0,0,30,0.04122,0.04174,0.04137,2.85,0.65,2.199661590524537,104,100,2025-09-19 12:29:59.999,0.0413,2025-09-19 14:29:59.999,0.0415,Bajista,58,Bajista,7,26.086956521737946,28.56280193236603,2.0,Neutro
TRUMPUSDT,481,12453763.61,20.105,"['N/A', 'N/A', 'Cuerpo_Lleno']",35,3,91.43,"[('Alcista', 29), ('Alcista', 74), ('Alcista', 447)]",0,0,0,0,29,8.36,8.57,8.44,4.74,0.95,3.7914691943128,57,41,2025-09-19 12:14:59.999,8.38,2025-09-19 15:44:59.999,8.44,Bajista,76,Alcista,4,100.0,86.66666666666664,2.0,Sobre-compra
ANIMEUSDT,481,423266417.29999995,0.0,"['N/A', 'N/A', 'Plana']",122,5,95.9,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 74)]",0,0,0,0,17,0.0156,0.01619,0.01577,5.71,5.2,0.5072923272035625,81,78,2025-09-19 15:14:59.999,0.01568,2025-09-19 15:44:59.999,0.01579,Bajista,52,Alcista,2,81.8181818181824,79.54545454545516,2.0,Sobre-compra-K
BERAUSDT,481,17376973.297,1063.169,"['N/A', 'N/A', 'Doji']",104,7,93.27,"[('Alcista', 19), ('Alcista', 30), ('Bajista', 154)]",0,0,0,0,17,2.501,2.705,2.553,9.24,12.34,3.094398746572649,101,96,2025-09-19 14:59:59.999,2.521,2025-09-19 15:44:59.999,2.56,Alcista,7,Alcista,3,85.1063829787232,83.76259798432228,5.0,Sobre-compra
1000CHEEMSUSDT,481,7011282971.0,614052.0,"['N/A', 'Martillo', 'N/A']",61,7,88.52,"[('Alcista', 17), ('Alcista', 20), ('Alcista', 50)]",0,0,0,0,29,0.001204,0.001263,0.001218,8.46,2.63,5.829228243021355,67,65,2025-09-19 15:44:59.999,0.001212,2025-09-19 14:29:59.999,0.00122,Bajista,59,Alcista,3,81.81818181818127,78.78787878787848,2.0,Sobre-compra-K
TSTUSDT,481,7379230078.0,44033.5,"['N/A', 'N/A', 'Cuerpo_Lleno']",104,16,84.62,"[('Alcista', 44), ('Alcista', 88), ('Alcista', 98)]",0,0,0,0,27,0.04374,0.04761,0.04562,60.02,43.01,17.010083296799635,110,103,2025-09-19 15:44:59.999,0.04539,2025-09-19 15:59:59.999,0.04587,Bajista,99,Alcista,2,55.1401869158878,56.53426791277246,7.0,Neutro
LAYERUSDT,481,19546808.73,848.57,"['N/A', 'N/A', 'N/A']",123,8,93.5,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 31)]",0,0,0,0,29,0.522,0.5446,0.5282,8.14,3.2,4.941310109806894,95,92,2025-09-19 15:14:59.999,0.5235,2025-09-19 15:44:59.999,0.5286,Bajista,67,Alcista,4,92.15686274509889,86.92810457516408,4.0,Sobre-compra
HEIUSDT,481,27604497.1,43577.9,"['N/A', 'Cuerpo_Lleno', 'Hang_Man']",118,5,95.76,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 21)]",2,0,3,0,8,0.4006,0.4352,0.4414,8.74,9.24,0.4984141368373436,116,101,2025-09-19 15:29:59.999,0.4226,2025-09-19 14:44:59.999,0.4358,Alcista,23,Alcista,27,97.26027397260279,98.67776003585732,3.0,Sobre-compra
KAITOUSDT,481,21410310.3,663.8,"['N/A', 'N/A', 'Cuerpo_Lleno']",102,3,97.06,"[('Bajista', 2), ('Alcista', 87), ('Bajista', 203)]",0,1,0,0,29,1.1318,1.167,1.138,8.59,4.49,4.094903339191581,106,106,2025-09-19 15:14:59.999,1.1308,2025-09-19 15:44:59.999,1.1401,Bajista,46,Bajista,21,57.599999999999184,60.26666666666615,5.0,Neutro
SHELLUSDT,481,91677891.1,62.9,"['Cuerpo_Lleno', 'N/A', 'Plana']",104,7,93.27,"[('Dentro', 0), ('Alcista', 20), ('Alcista', 52)]",0,0,0,0,17,0.1325,0.1428,0.1341,7.83,8.72,0.8948545861297488,98,93,2025-09-19 15:44:59.999,0.1333,2025-09-19 15:59:59.999,0.1343,Bajista,44,Alcista,2,81.81818181818113,80.65268065268039,2.0,Sobre-compra
REDUSDT,481,22546590.299999997,101.1,"['N/A', 'N/A', 'Cuerpo_Lleno']",107,4,96.26,"[('Bajista', 213), ('Alcista', 416), ('Alcista', 417)]",0,0,0,0,29,0.571,0.5905,0.5769,8.82,3.24,5.581556595597178,97,96,2025-09-19 15:44:59.999,0.5756,2025-09-19 15:44:59.999,0.5778,Bajista,52,Alcista,1,67.92452830188597,58.4905660377353,3.0,Neutro
GPSUSDT,481,852824517.5,185784.9,"['N/A', 'N/A', 'N/A']",100,7,93.0,"[('Alcista', 0), ('Alcista', 49), ('Alcista', 50)]",0,0,0,7,29,0.01269,0.01343,0.01252,19.73,1.12,18.610223642172528,101,88,2025-09-19 15:59:59.999,0.01238,2025-09-19 15:44:59.999,0.01268,Bajista,68,Bajista,21,31.111111111111068,27.707997852925416,2.0,Neutro
EPICUSDT,481,7405655.8,349.5,"['Cuerpo_Lleno', 'N/A', 'Estrella_Fug']",109,7,93.58,"[('Alcista', 5), ('Alcista', 12), ('Alcista', 18)]",0,0,0,7,10,2.09,2.281,2.077,15.7,4.91,10.784785748675986,102,96,2025-09-19 15:29:59.999,2.063,2025-09-19 15:59:59.999,2.086,Bajista,52,Bajista,76,19.178082191780547,21.43334447043075,14.0,Sobre-venta-K
BMTUSDT,481,209400821.6,1621.3,"['N/A', 'Doji', 'N/A']",77,0,100.0,[],0,0,0,0,29,0.0674,0.0705,0.0691,7.96,5.5,2.4602026049204158,71,80,2025-09-19 15:59:59.999,0.069,2025-09-19 13:29:59.999,0.0693,Bajista,52,Alcista,9,77.77777777777709,77.77777777777709,3.0,Neutro
FORMUSDT,481,48479151.60000001,6900.6,"['N/A', 'N/A', 'N/A']",95,13,86.32,"[('Bajista', 13), ('Alcista', 17), ('Alcista', 43)]",0,0,0,0,16,1.64,1.8592,1.6878,38.32,2.83,35.484062092665,116,103,2025-09-19 15:44:59.999,1.6795,2025-09-19 15:59:59.999,1.6943,Bajista,84,Bajista,81,56.573705179282555,65.99335604519547,17.0,Neutro
XUSDUSDT,481,32337683.0,0.0,"['N/A', 'Plana', 'Plana']",34,0,100.0,[],0,0,0,0,67,0.9994,0.9999,0.9997,0.05,0.04,0.010003000900257866,21,43,2025-09-19 02:14:59.999,0.9994,2025-09-19 07:14:59.999,0.9997,Alcista,2,Alcista,2,100.0,66.66666666666667,2.0,Sobre-compra-K
NILUSDT,481,29404457.4,486.4,"['N/A', 'N/A', 'Cuerpo_Lleno']",117,3,97.44,"[('Alcista', 6), ('Alcista', 7), ('Bajista', 99)]",0,0,0,0,14,0.3292,0.3425,0.3329,6.28,8.47,2.192850705917669,102,99,2025-09-19 15:44:59.999,0.3319,2025-09-19 15:44:59.999,0.3335,Alcista,208,Bajista,8,11.926605504586838,11.009174311926396,7.0,Sobre-venta
PARTIUSDT,481,51373395.5,3721.2,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",117,3,97.44,"[('Alcista', 19), ('Bajista', 356), ('Alcista', 455)]",0,0,0,0,29,0.175,0.1829,0.1765,6.97,4.14,2.8328611898017018,89,99,2025-09-19 15:59:59.999,0.1758,2025-09-19 15:44:59.999,0.1767,Bajista,59,Alcista,3,87.49999999999957,83.33333333333331,1.0,Sobre-compra
MUBARAKUSDT,481,2302299178.2999997,340205.2,"['Cuerpo_Lleno', 'N/A', 'N/A']",87,5,94.25,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 7)]",0,0,0,0,29,0.03533,0.03788,0.03689,21.33,20.3,1.0300894551368955,105,99,2025-09-19 15:14:59.999,0.03609,2025-09-19 14:44:59.999,0.03647,Bajista,45,Alcista,9,99.15254237288109,99.71751412429369,9.0,Sobre-compra
TUTUSDT,481,420900577.0,2962304.0,"['N/A', 'N/A', 'N/A']",120,11,90.83,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 23)]",3,0,4,0,8,0.07021,0.09645,0.10981,3.38,43.49,40.11474364811949,110,105,2025-09-19 14:59:59.999,0.09168,2025-09-19 15:59:59.999,0.11352,Alcista,87,Alcista,44,86.89045936395763,92.16849731832349,39.0,Sobre-compra
BROCCOLI714USDT,481,1777316593.0,411994.0,"['N/A', 'N/A', 'N/A']",96,9,90.62,"[('Bajista', 6), ('Bajista', 7), ('Alcista', 71)]",0,0,0,0,30,0.03143,0.03447,0.03396,32.27,26.0,6.27208480565373,102,101,2025-09-19 15:14:59.999,0.03333,2025-09-19 15:59:59.999,0.03425,Alcista,5,Alcista,10,85.85365853658512,92.35125187072758,9.0,Sobre-compra
BANANAS31USDT,481,4116351268.0,11161925.0,"['N/A', 'N/A', 'N/A']",89,4,95.51,"[('Bajista', 1), ('Bajista', 14), ('Bajista', 16)]",2,0,5,0,8,0.006022,0.006474,0.006554,0.81,15.0,14.189807750991754,101,97,2025-09-19 15:29:59.999,0.006385,2025-09-19 15:59:59.999,0.006607,Alcista,16,Alcista,18,84.2729970326409,93.4156626308374,9.0,Sobre-compra
GUNUSDT,481,624856768.0,333.0,"['N/A', 'Martillo', 'Plana']",122,7,94.26,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 29)]",0,0,0,0,29,0.02414,0.02525,0.02446,9.28,4.33,4.946852003270657,93,89,2025-09-19 15:14:59.999,0.02425,2025-09-19 14:59:59.999,0.02439,Bajista,75,Alcista,4,93.33333333333357,96.66666666666679,4.0,Sobre-compra
BABYUSDT,481,699878382.0,1227.0,"['N/A', 'N/A', 'Plana']",122,14,88.52,"[('Bajista', 2), ('Alcista', 8), ('Alcista', 19)]",0,0,0,3,10,0.05494,0.05843,0.05518,12.09,14.26,2.1747009786154408,102,94,2025-09-19 15:14:59.999,0.05465,2025-09-19 15:44:59.999,0.05527,Bajista,22,Bajista,22,42.400000000000176,43.73333333333335,3.0,Neutro
ONDOUSDT,481,144219925.9,30004.6,"['N/A', 'Martillo', 'N/A']",108,6,94.44,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 29)]",0,0,0,0,10,1.0154,1.0656,1.0245,6.89,2.3,4.587603709126396,99,100,2025-09-19 15:14:59.999,1.0157,2025-09-19 15:44:59.999,1.0254,Bajista,51,Alcista,2,89.2156862745088,85.9477124183,3.0,Sobre-compra
BIGTIMEUSDT,481,87251606.0,0.0,"['N/A', 'Plana', 'Plana']",143,7,95.1,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 49)]",0,0,0,0,17,0.05338,0.05557,0.05389,6.27,4.64,1.6329560215253274,95,100,2025-09-19 15:14:59.999,0.05351,2025-09-19 15:44:59.999,0.05393,Bajista,51,Alcista,3,86.3636363636368,86.56126482213479,3.0,Sobre-compra
VIRTUALUSDT,481,50231720.3,341.3,"['Martillo_Inv', 'Martillo', 'Cuerpo_Lleno']",95,7,92.63,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 50)]",0,0,0,0,17,1.2525,1.3302,1.2684,9.44,6.8,2.633238725953949,106,105,2025-09-19 15:59:59.999,1.2646,2025-09-19 15:44:59.999,1.27,Bajista,52,Alcista,2,88.81118881118849,83.81231671554231,2.0,Sobre-compra
KERNELUSDT,481,99731106.0,3539.0,"['N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",103,8,92.23,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,29,0.2035,0.219,0.2082,6.63,13.98,7.348703170028811,91,96,2025-09-19 15:14:59.999,0.2046,2025-09-19 14:44:59.999,0.2068,Bajista,22,Alcista,3,97.29729729729685,88.91391391391386,2.0,Sobre-compra
WCTUSDT,481,96160326.5,9804.0,"['Cuerpo_Lleno', 'N/A', 'N/A']",119,10,91.6,"[('Dentro', 0), ('Bajista', 2), ('Alcista', 17)]",0,0,0,0,17,0.3018,0.3127,0.3049,5.48,5.44,0.032797638570019494,86,86,2025-09-19 15:14:59.999,0.3024,2025-09-19 14:44:59.999,0.3049,Bajista,69,Alcista,3,96.15384615384657,96.05128205128248,3.0,Sobre-compra
HYPERUSDT,481,39464522.900000006,328.3,"['Martillo_Inv', 'N/A', 'Plana']",106,3,97.17,"[('Dentro', 0), ('Alcista', 31), ('Alcista', 446)]",0,0,0,0,29,0.3005,0.3106,0.3046,7.39,2.69,4.6946815495732235,102,95,2025-09-19 15:59:59.999,0.3044,2025-09-19 15:44:59.999,0.3056,Bajista,68,Bajista,2,61.29032258064395,65.22177419354796,28.0,Neutro
INITUSDT,481,74632554.5,3761.9,"['N/A', 'N/A', 'N/A']",115,7,93.91,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 17)]",0,0,0,0,10,0.3711,0.3973,0.3758,14.8,9.37,5.428419372006379,96,88,2025-09-19 15:14:59.999,0.3711,2025-09-19 15:59:59.999,0.3759,Bajista,40,Alcista,3,97.91666666666691,93.0555555555552,3.0,Sobre-compra
SIGNUSDT,481,112349870.0,11065.0,"['N/A', 'N/A', 'N/A']",121,2,98.35,"[('Bajista', 0), ('Bajista', 3)]",0,0,0,0,23,0.07861,0.0806,0.07969,1.49,7.05,5.559041284979299,102,107,2025-09-19 12:59:59.999,0.07912,2025-09-19 15:59:59.999,0.0797,Alcista,281,Alcista,3,98.59154929577517,85.64162754303594,2.0,Sobre-compra
STOUSDT,481,170779060.20000002,1429.2,"['N/A', 'N/A', 'Cuerpo_Lleno']",90,3,96.67,"[('Bajista', 2), ('Alcista', 18), ('Alcista', 29)]",0,0,0,0,15,0.0934,0.1034,0.0949,11.91,10.75,1.1591148577449992,88,82,2025-09-19 15:14:59.999,0.0938,2025-09-19 14:29:59.999,0.095,Bajista,45,Alcista,2,93.74999999999983,81.24999999999982,1.0,Sobre-compra
SYRUPUSDT,481,107022440.1,4288.4,"['N/A', 'N/A', 'Cuerpo_Lleno']",109,3,97.25,"[('Alcista', 73), ('Alcista', 74), ('Alcista', 109)]",0,0,0,0,29,0.4258,0.4393,0.4277,9.14,0.87,8.276829553425282,97,101,2025-09-19 15:59:59.999,0.4269,2025-09-19 15:44:59.999,0.4286,Bajista,75,Bajista,22,23.63636363636404,21.097178683385632,2.0,Neutro
KMNOUSDT,481,1185564714.0,44572.0,"['Cuerpo_Lleno', 'N/A', 'N/A']",116,13,88.79,"[('Dentro', 0), ('Alcista', 1), ('Alcista', 2)]",0,0,0,0,44,0.08113,0.0978,0.08425,23.43,24.65,1.2225519287834032,99,97,2025-09-19 15:59:59.999,0.08381,2025-09-19 14:14:59.999,0.08859,Bajista,12,Bajista,5,8.906882591093316,5.406564422270031,4.0,Sobre-venta
SXTUSDT,481,139916184.6,4880.1,"['N/A', 'N/A', 'Plana']",85,4,95.29,"[('Alcista', 19), ('Bajista', 131), ('Bajista', 202)]",0,0,0,0,10,0.0825,0.0863,0.0832,5.53,8.41,2.8846153846153664,78,81,2025-09-19 15:14:59.999,0.0825,2025-09-19 14:44:59.999,0.0831,Bajista,18,Alcista,3,87.49999999999957,81.01851851851792,1.0,Sobre-compra
NXPCUSDT,481,14075152.9,1153.7,"['Martillo_Inv', 'N/A', 'N/A']",102,5,95.1,"[('Alcista', 19), ('Bajista', 213), ('Alcista', 441)]",0,0,0,0,29,0.67,0.6916,0.6766,7.83,3.02,4.8182086905113914,99,96,2025-09-19 15:59:59.999,0.6764,2025-09-19 15:44:59.999,0.6779,Bajista,52,Bajista,11,51.612903225806285,53.225806451612556,28.0,Neutro
AWEUSDT,481,423579255.0,15213.0,"['N/A', 'N/A', 'N/A']",108,7,93.52,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,0,20,0.074,0.07824,0.07424,19.1,10.49,8.607219827586198,96,106,2025-09-19 13:59:59.999,0.07608,2025-09-19 14:14:59.999,0.07637,Alcista,159,Bajista,8,0.0,3.6866359447007184,10.0,Sobre-venta
HAEDALUSDT,481,98740960.8,146.8,"['N/A', 'Martillo', 'Plana']",117,7,94.02,"[('Bajista', 2), ('Bajista', 25), ('Alcista', 31)]",0,0,0,0,29,0.1522,0.1645,0.1557,10.73,10.79,0.06422607578678097,104,95,2025-09-19 15:14:59.999,0.1542,2025-09-19 15:44:59.999,0.1557,Bajista,11,Alcista,3,65.21739130434798,60.86956521739114,5.0,Neutro
USD1USDT,481,27890930.0,589.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",5,0,100.0,[],0,0,0,0,20,0.9995,0.9999,0.9999,0.0,0.09,0.0900090009000912,2,1,2025-09-16 01:14:59.999,0.9994,2025-09-16 01:14:59.999,0.9998,Alcista,22,Alcista,25,100.0,33.33333333333334,1.0,Sobre-compra-K
HUMAUSDT,481,923661810.0,29951.0,"['N/A', 'Cuerpo_Lleno', 'Plana']",90,10,88.89,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,29,0.02835,0.02939,0.0291,4.67,14.71,10.034364261168392,91,87,2025-09-19 14:59:59.999,0.02864,2025-09-19 13:44:59.999,0.02889,Alcista,205,Alcista,4,100.0,94.07407407407406,3.0,Sobre-compra
AUSDT,481,40336472.7,3576.7,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",108,5,95.37,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,17,0.4673,0.4814,0.4711,3.84,1.85,1.9953300785395804,97,102,2025-09-19 15:14:59.999,0.4681,2025-09-19 15:44:59.999,0.4713,Bajista,52,Alcista,3,93.75000000000065,85.57449494949532,4.0,Sobre-compra
SOPHUSDT,481,191909895.0,4789.0,"['N/A', 'Doji', 'Cuerpo_Lleno']",104,4,96.15,"[('Alcista', 19), ('Alcista', 43), ('Alcista', 50)]",0,1,0,0,17,0.03063,0.032,0.03083,6.2,2.76,3.4382095361660667,88,96,2025-09-19 15:59:59.999,0.03076,2025-09-19 15:44:59.999,0.03084,Bajista,69,Alcista,1,78.5714285714284,66.66666666666667,9.0,Neutro
RESOLVUSDT,481,148605370.1,6441.2,"['Doji', 'N/A', 'Plana']",99,5,94.95,"[('Bajista', 2), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,13,0.1519,0.1666,0.1555,13.5,7.27,6.237942122186487,86,80,2025-09-19 15:14:59.999,0.1533,2025-09-19 15:59:59.999,0.1557,Bajista,19,Alcista,4,94.73684210526301,92.88762446657188,4.0,Sobre-compra
HOMEUSDT,481,304363806.0,1067.0,"['N/A', 'N/A', 'N/A']",124,5,95.97,"[('Bajista', 2), ('Bajista', 23), ('Alcista', 32)]",0,0,0,0,29,0.03704,0.03999,0.03799,6.71,4.47,2.237430902869167,104,101,2025-09-19 15:14:59.999,0.03776,2025-09-19 15:44:59.999,0.03804,Bajista,48,Alcista,4,71.87500000000013,57.65796703296636,11.0,Neutro
SPKUSDT,481,563705241.0,9627.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",87,1,98.85,"[('Alcista', 49)]",0,0,0,0,29,0.058869,0.064389,0.059671,13.16,2.8,10.363493154128474,108,118,2025-09-19 14:59:59.999,0.05935,2025-09-19 15:44:59.999,0.059744,Bajista,45,Alcista,2,74.1496598639456,68.14058956916051,9.0,Neutro
NEWTUSDT,481,46467908.3,0.0,"['N/A', 'N/A', 'Plana']",109,7,93.58,"[('Bajista', 1), ('Bajista', 2), ('Bajista', 213)]",0,0,0,0,29,0.2484,0.2576,0.2517,9.93,3.22,6.71434247119589,90,97,2025-09-19 15:14:59.999,0.2497,2025-09-19 15:44:59.999,0.2518,Bajista,52,Alcista,3,76.92307692307536,78.20512820512721,2.0,Neutro
